date,game_id,away_team,home_team,away_score,home_score,result,spread_result,moneyline_away_decimal,moneyline_home_decimal,away_spread,home_spread,spread_away_decimal,spread_home_decimal
2022-04-10,264334,PIT,STL,9,4,away_win,away_cover,2.85,1.4444,1.5,-1.5,1.9091,1.9091
2022-04-10,264335,MIL,CHC,5,4,away_win,home_cover,1.7692,2.1,-1.5,1.5,2.35,1.6452
2022-04-10,264336,LAD,COL,4,9,home_win,home_cover,1.4762,2.75,-1.5,1.5,1.6897,2.25
2022-04-10,264337,MIA,SF,2,3,home_win,away_cover,1.9524,1.8696,1.5,-1.5,1.5,2.7
2022-04-10,264338,HOU,LAA,4,1,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.45,1.6061
2022-04-10,264339,SD,ARI,10,5,away_win,away_cover,1.6452,2.35,-1.5,1.5,1.9524,1.8696
2022-04-10,264340,BOS,NYY,4,3,away_win,away_cover,2.25,1.6897,1.5,-1.5,1.6452,2.35
2022-04-11,264341,CLE,KC,10,7,away_win,away_cover,1.8696,1.9524,1.5,-1.5,1.4762,2.75
2022-04-11,264342,BOS,DET,1,3,home_win,home_cover,1.7143,2.2,-1.5,1.5,2.2,1.7143
2022-04-11,264343,OAK,TB,13,2,away_win,away_cover,2.7,1.5,1.5,-1.5,1.8696,1.9524
2022-04-11,264344,NYM,PHI,4,5,home_win,away_cover,2.25,1.6897,1.5,-1.5,1.6897,2.25
2022-04-11,264345,TOR,NYY,3,0,away_win,away_cover,2,1.8333,1.5,-1.5,1.5714,2.55
2022-04-11,264346,MIL,BAL,0,2,home_win,home_cover,1.6452,2.35,-1.5,1.5,2,1.8333
2022-04-11,264347,WAS,ATL,11,2,away_win,away_cover,2.9,1.4348,1.5,-1.5,2.1,1.7692
2022-04-11,264348,SEA,MIN,0,4,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.6061,2.45
2022-04-11,264350,COL,TEX,6,5,away_win,away_cover,2.15,1.7407,1.5,-1.5,1.6061,2.45
2022-04-11,264351,MIA,LAA,2,6,home_win,home_cover,2.05,1.8,1.5,-1.5,1.5556,2.6
2022-04-11,264352,SD,SF,4,2,away_win,away_cover,2.35,1.6452,1.5,-1.5,1.6452,2.35
2022-04-12,264353,BOS,DET,5,3,away_win,away_cover,1.8,2.05,-1.5,1.5,2.25,1.6897
2022-04-12,264354,CHC,PIT,2,1,away_win,home_cover,1.8696,1.9524,-1.5,1.5,2.4,1.625
2022-04-12,264355,OAK,TB,8,9,home_win,away_cover,2.55,1.5714,1.5,-1.5,1.7143,2.2
2022-04-12,264356,CLE,CIN,10,5,away_win,away_cover,1.9091,1.9091,-1.5,1.5,2.5,1.5882
2022-04-12,264357,NYM,PHI,2,0,away_win,away_cover,2.2,1.7143,1.5,-1.5,1.6452,2.35
2022-04-12,264358,TOR,NYY,0,4,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5882,2.5
2022-04-12,264359,MIL,BAL,5,4,away_win,home_cover,1.6061,2.45,-1.5,1.5,1.9091,1.9091
2022-04-12,264360,MIA,LAA,3,4,home_win,away_cover,2.35,1.6452,1.5,-1.5,1.6897,2.25
2022-04-12,264361,SEA,CHW,2,3,home_win,away_cover,1.9524,1.8696,1.5,-1.5,1.5714,2.55
2022-04-12,264362,WAS,ATL,4,16,home_win,home_cover,2.55,1.5714,1.5,-1.5,1.7692,2.1
2022-04-12,264363,LAD,MIN,7,2,away_win,away_cover,1.6452,2.35,-1.5,1.5,2.1,1.7692
2022-04-12,264364,KC,STL,5,6,home_win,away_cover,2.5,1.5882,1.5,-1.5,1.6667,2.3
2022-04-12,264365,COL,TEX,4,1,away_win,away_cover,2.35,1.6452,1.5,-1.5,1.7143,2.2
2022-04-12,264366,HOU,ARI,2,1,away_win,home_cover,1.6897,2.25,-1.5,1.5,2.05,1.8
2022-04-12,264367,SD,SF,2,13,home_win,home_cover,2.05,1.8,1.5,-1.5,1.4762,2.75
2022-04-13,264368,WAS,ATL,3,1,away_win,away_cover,2.8,1.4545,1.5,-1.5,1.9524,1.8696
2022-04-13,264369,CHC,PIT,2,6,home_win,home_cover,1.8,2.05,-1.5,1.5,2.3,1.6667
2022-04-13,264370,CLE,CIN,7,3,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.6061,2.45
2022-04-13,264371,NYM,PHI,9,8,away_win,away_cover,1.8696,1.9524,1.5,-1.5,1.5,2.7
2022-04-13,264372,BOS,DET,9,7,away_win,away_cover,1.7407,2.15,-1.5,1.5,2.25,1.6897
2022-04-13,264373,LAD,MIN,7,0,away_win,away_cover,1.5,2.7,-1.5,1.5,1.8696,1.9524
2022-04-13,264375,HOU,ARI,2,3,home_win,home_cover,1.625,2.4,-1.5,1.5,2,1.8333
2022-04-13,264376,SD,SF,1,2,home_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4762,2.75
2022-04-13,264377,OAK,TB,4,2,away_win,away_cover,2.7,1.5,1.5,-1.5,1.7407,2.15
2022-04-13,264378,TOR,NYY,6,4,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.625,2.4
2022-04-13,264379,MIL,BAL,4,2,away_win,away_cover,1.5714,2.55,-1.5,1.5,1.9091,1.9091
2022-04-13,264380,SEA,CHW,4,6,home_win,home_cover,1.9091,1.9091,1.5,-1.5,1.5405,2.65
2022-04-14,258520,CHC,COL,5,2,away_win,away_cover,2.05,1.8,1.5,-1.5,1.6452,2.35
2022-04-14,258521,DET,KC,4,2,away_win,away_cover,2.15,1.7407,1.5,-1.5,1.5714,2.55
2022-04-14,258522,CIN,LAD,3,9,home_win,home_cover,3.2,1.3704,1.5,-1.5,2,1.8333
2022-04-14,258523,WAS,PIT,4,9,home_win,home_cover,1.9091,1.9091,1.5,-1.5,1.5882,2.5
2022-04-14,258524,OAK,TB,6,3,away_win,away_cover,2.85,1.4444,1.5,-1.5,1.8696,1.9524
2022-04-14,258525,LAA,TEX,5,10,home_win,home_cover,1.6897,2.25,-1.5,1.5,2.1,1.7692
2022-04-14,258526,ATL,SD,1,12,home_win,home_cover,1.9091,1.9091,1.5,-1.5,1.4545,2.8
2022-04-14,258527,SEA,CHW,5,1,away_win,away_cover,1.8,2.05,-1.5,1.5,2.4,1.625
2022-04-14,258528,TOR,NYY,0,3,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.6061,2.45
2022-04-14,258529,PHI,MIA,3,4,home_win,away_cover,1.9091,1.9091,1.5,-1.5,1.4762,2.75
2022-04-14,258530,STL,MIL,1,5,home_win,home_cover,2.3,1.6667,1.5,-1.5,1.6667,2.3
2022-04-15,258531,CHC,COL,5,6,home_win,away_cover,2,1.8333,1.5,-1.5,1.5714,2.55
2022-04-15,258532,DET,KC,2,1,away_win,away_cover,2.05,1.8,1.5,-1.5,1.5714,2.55
2022-04-15,258533,CIN,LAD,1,3,home_win,home_cover,3.2,1.3704,1.5,-1.5,2.15,1.7407
2022-04-15,258534,ARI,NYM,3,10,home_win,home_cover,3.05,1.4082,1.5,-1.5,2,1.8333
2022-04-15,258535,WAS,PIT,7,2,away_win,away_cover,1.9091,1.9091,-1.5,1.5,2.55,1.5714
2022-04-15,258536,HOU,SEA,1,11,home_win,home_cover,1.6452,2.35,-1.5,1.5,2.1,1.7692
2022-04-15,258537,SF,CLE,4,1,away_win,away_cover,1.8333,2,-1.5,1.5,2.4,1.625
2022-04-15,258538,LAA,TEX,9,6,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.25,1.6897
2022-04-15,258539,OAK,TOR,1,4,home_win,home_cover,2.7,1.5,1.5,-1.5,1.8333,2
2022-04-15,258540,MIN,BOS,8,4,away_win,away_cover,2.05,1.8,1.5,-1.5,1.5882,2.5
2022-04-15,258541,ATL,SD,5,2,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.5,1.5882
2022-04-15,258542,TB,CHW,2,3,home_win,away_cover,2.15,1.7407,1.5,-1.5,1.6061,2.45
2022-04-15,258543,NYY,BAL,1,2,home_win,home_cover,1.5,2.7,-1.5,1.5,1.8,2.05
2022-04-15,258544,PHI,MIA,1,7,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.55,1.5714
2022-04-15,258545,STL,MIL,10,1,away_win,away_cover,2,1.8333,1.5,-1.5,1.6452,2.35
2022-04-16,258546,CHC,COL,6,9,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5882,2.5
2022-04-16,258547,DET,KC,1,3,home_win,home_cover,2.35,1.6452,1.5,-1.5,1.625,2.4
2022-04-16,258548,CIN,LAD,2,5,home_win,home_cover,2.65,1.5405,1.5,-1.5,1.8333,2
2022-04-16,258549,ARI,NYM,3,2,away_win,away_cover,2.45,1.6061,1.5,-1.5,1.6667,2.3
2022-04-16,258550,WAS,PIT,4,6,home_win,home_cover,1.7407,2.15,-1.5,1.5,2.5,1.5882
2022-04-16,258551,HOU,SEA,4,0,away_win,away_cover,1.8333,2,-1.5,1.5,2.15,1.7407
2022-04-16,258552,SF,CLE,4,2,away_win,away_cover,1.7692,2.1,-1.5,1.5,2.5,1.5882
2022-04-16,258553,LAA,TEX,7,2,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.2,1.7143
2022-04-16,258554,OAK,TOR,7,5,away_win,away_cover,2.8,1.4545,1.5,-1.5,1.9091,1.9091
2022-04-16,258555,MIN,BOS,0,4,home_win,home_cover,2.25,1.6897,1.5,-1.5,1.6452,2.35
2022-04-16,258556,ATL,SD,5,2,away_win,away_cover,1.9091,1.9091,-1.5,1.5,2.6,1.5556
2022-04-16,258557,TB,CHW,2,3,home_win,away_cover,2.15,1.7407,1.5,-1.5,1.6061,2.45
2022-04-16,258558,NYY,BAL,5,2,away_win,away_cover,1.4762,2.75,-1.5,1.5,1.8333,2
2022-04-16,258559,PHI,MIA,10,3,away_win,away_cover,2.15,1.7407,1.5,-1.5,1.5714,2.55
2022-04-16,258560,STL,MIL,2,1,away_win,away_cover,1.9524,1.8696,1.5,-1.5,1.5405,2.65
2022-04-17,258561,CHC,COL,6,4,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.625,2.4
2022-04-17,258563,CIN,LAD,1,9,home_win,home_cover,2.8,1.4545,1.5,-1.5,1.8696,1.9524
2022-04-17,258564,ARI,NYM,0,5,home_win,home_cover,2.75,1.4762,1.5,-1.5,1.8333,2
2022-04-17,258565,WAS,PIT,3,5,home_win,home_cover,1.7692,2.1,-1.5,1.5,2.35,1.6452
2022-04-17,258566,HOU,SEA,2,7,home_win,home_cover,1.9524,1.8696,-1.5,1.5,2.5,1.5882
2022-04-17,258567,SF,CLE,8,1,away_win,away_cover,1.7692,2.1,-1.5,1.5,2.35,1.6452
2022-04-17,258568,LAA,TEX,8,3,away_win,away_cover,1.9091,1.9091,-1.5,1.5,2.45,1.6061
2022-04-17,258569,OAK,TOR,3,4,home_win,away_cover,3.25,1.3636,1.5,-1.5,2.2,1.7143
2022-04-17,258570,MIN,BOS,1,8,home_win,home_cover,2.05,1.8,1.5,-1.5,1.5714,2.55
2022-04-17,258571,ATL,SD,1,2,home_win,away_cover,2.1,1.7692,1.5,-1.5,1.5714,2.55
2022-04-17,258572,TB,CHW,9,4,away_win,away_cover,1.9091,1.9091,1.5,-1.5,1.5,2.7
2022-04-17,258573,NYY,BAL,0,5,home_win,home_cover,1.5,2.7,-1.5,1.5,1.8,2.05
2022-04-17,258574,PHI,MIA,3,11,home_win,home_cover,1.6667,2.3,-1.5,1.5,2.15,1.7407
2022-04-17,258575,STL,MIL,5,6,home_win,away_cover,2.2,1.7143,1.5,-1.5,1.6061,2.45
2022-04-18,258576,LAA,HOU,3,8,home_win,home_cover,2.2,1.7143,1.5,-1.5,1.5882,2.5
2022-04-18,258578,BAL,OAK,1,5,home_win,home_cover,2.65,1.5405,1.5,-1.5,1.7692,2.1
2022-04-18,258579,CIN,SD,1,4,home_win,home_cover,2.65,1.5405,1.5,-1.5,1.7143,2.2
2022-04-18,258581,MIN,BOS,8,3,away_win,away_cover,2.2,1.7143,1.5,-1.5,1.625,2.4
2022-04-18,258582,PHI,COL,1,4,home_win,home_cover,1.6061,2.45,-1.5,1.5,2.2,1.7143
2022-04-18,258583,ATL,LAD,4,7,home_win,home_cover,2.3,1.6667,1.5,-1.5,2,1.8333
2022-04-18,258585,TB,CHC,2,4,home_win,home_cover,1.7143,2.2,-1.5,1.5,2.15,1.7407
2022-04-18,258586,PIT,MIL,1,6,home_win,home_cover,2.95,1.4255,1.5,-1.5,2.05,1.8
2022-04-19,258587,LAA,HOU,7,2,away_win,away_cover,1.6667,2.3,-1.5,1.5,2.4,1.625
2022-04-19,258588,ARI,WAS,0,1,home_win,away_cover,2.05,1.8,1.5,-1.5,1.5556,2.6
2022-04-19,258589,BAL,OAK,1,2,home_win,away_cover,2.1,1.7692,1.5,-1.5,1.5882,2.5
2022-04-19,258590,CIN,SD,2,6,home_win,home_cover,2.85,1.4444,1.5,-1.5,1.7692,2.1
2022-04-19,258591,SF,NYM,4,5,home_win,away_cover,2.05,1.8,1.5,-1.5,1.5,2.7
2022-04-19,258592,TEX,SEA,2,6,home_win,home_cover,2.3,1.6667,1.5,-1.5,1.6061,2.45
2022-04-19,258593,TOR,BOS,1,2,home_win,away_cover,1.6897,2.25,1.5,-1.5,1.625,2.4
2022-04-19,258594,MIN,KC,3,4,home_win,home_cover,1.6897,2.25,-1.5,1.5,2.25,1.6897
2022-04-19,258595,PHI,COL,5,6,home_win,home_cover,1.8,2.05,-1.5,1.5,2.1,1.7692
2022-04-19,258596,ATL,LAD,3,1,away_win,away_cover,2.4,1.625,1.5,-1.5,1.6452,2.35
2022-04-19,258598,NYY,DET,4,2,away_win,away_cover,1.5882,2.5,-1.5,1.5,2.1,1.7692
2022-04-19,258599,STL,MIA,5,1,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.45,1.6061
2022-04-19,258600,TB,CHC,6,5,away_win,home_cover,1.8,2.05,-1.5,1.5,2.35,1.6452
2022-04-19,258601,PIT,MIL,2,5,home_win,home_cover,2.9,1.4348,1.5,-1.5,2,1.8333
2022-04-19,265136,ARI,WAS,1,6,home_win,home_cover,2.3,1.6667,1.5,-1.5,1.5882,2.5
2022-04-19,265138,SF,NYM,1,3,home_win,home_cover,2.05,1.8,1.5,-1.5,1.5,2.7
2022-04-20,258602,LAA,HOU,6,0,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.4,1.625
2022-04-20,258603,ARI,WAS,11,2,away_win,away_cover,2,1.8333,1.5,-1.5,1.5405,2.65
2022-04-20,258604,BAL,OAK,1,1,,away_cover,1.9524,1.8696,1.5,-1.5,1.5405,2.65
2022-04-20,258605,CIN,SD,0,6,home_win,home_cover,2.7,1.5,1.5,-1.5,1.8333,2
2022-04-20,258606,SF,NYM,5,2,away_win,away_cover,1.8,2.05,1.5,-1.5,1.5405,2.65
2022-04-20,258607,TEX,SEA,2,4,home_win,home_cover,2.2,1.7143,1.5,-1.5,1.6452,2.35
2022-04-20,258608,TOR,BOS,6,1,away_win,away_cover,1.8333,2,-1.5,1.5,2.25,1.6897
2022-04-20,258609,MIN,KC,0,2,home_win,home_cover,1.8333,2,-1.5,1.5,2.4,1.625
2022-04-20,258610,PHI,COL,9,6,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.35,1.6452
2022-04-20,258611,ATL,LAD,1,5,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5714,2.55
2022-04-20,258612,CHW,CLE,1,11,home_win,home_cover,2.35,1.6452,1.5,-1.5,1.6452,2.35
2022-04-20,258613,NYY,DET,5,3,away_win,away_cover,1.5882,2.5,-1.5,1.5,1.9524,1.8696
2022-04-20,258614,PIT,MIL,2,4,home_win,home_cover,3,1.4167,1.5,-1.5,2.05,1.8
2022-04-20,258615,STL,MIA,2,0,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.6061,2.45
2022-04-20,258616,TB,CHC,8,2,away_win,away_cover,1.9091,1.9091,-1.5,1.5,2.4,1.625
2022-04-20,265139,CHW,CLE,1,2,home_win,away_cover,2.25,1.6897,1.5,-1.5,1.6061,2.45
2022-04-21,258617,ARI,WAS,4,3,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.6061,2.45
2022-04-21,258618,BAL,OAK,4,6,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5556,2.6
2022-04-21,258619,SF,NYM,2,6,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.5556,2.6
2022-04-21,258620,TEX,SEA,8,6,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5714,2.55
2022-04-21,258621,TOR,BOS,3,2,away_win,home_cover,1.8696,1.9524,-1.5,1.5,2.45,1.6061
2022-04-21,258622,MIN,KC,1,0,away_win,home_cover,1.6897,2.25,-1.5,1.5,2.1,1.7692
2022-04-21,258623,CHW,CLE,3,6,home_win,home_cover,1.6667,2.3,-1.5,1.5,2.1,1.7692
2022-04-21,258624,NYY,DET,0,3,home_win,home_cover,1.6061,2.45,-1.5,1.5,1.9091,1.9091
2022-04-21,258625,STL,MIA,0,5,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.5714,2.55
2022-04-21,258626,PIT,CHC,4,3,away_win,away_cover,2.35,1.6452,1.5,-1.5,1.6897,2.25
2022-04-22,258627,BAL,LAA,5,3,away_win,away_cover,2.95,1.4255,1.5,-1.5,2.15,1.7407
2022-04-22,258629,NYM,ARI,6,5,away_win,home_cover,1.8,2.05,-1.5,1.5,2.3,1.6667
2022-04-22,258630,LAD,SD,6,1,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.45,1.6061
2022-04-22,258631,KC,SEA,1,4,home_win,home_cover,2.25,1.6897,1.5,-1.5,1.625,2.4
2022-04-22,258632,SF,WAS,7,1,away_win,away_cover,1.7407,2.15,-1.5,1.5,2.25,1.6897
2022-04-22,258633,STL,CIN,4,2,away_win,away_cover,1.8333,2,-1.5,1.5,2.35,1.6452
2022-04-22,258634,BOS,TB,4,3,away_win,away_cover,2.35,1.6452,1.5,-1.5,1.625,2.4
2022-04-22,258635,TEX,OAK,8,1,away_win,away_cover,1.6897,2.25,1.5,-1.5,1.4762,2.75
2022-04-22,258636,TOR,HOU,4,3,away_win,away_cover,2.6,1.5556,1.5,-1.5,1.7407,2.15
2022-04-22,258637,MIA,ATL,0,3,home_win,home_cover,2.6,1.5556,1.5,-1.5,1.625,2.4
2022-04-22,258638,CLE,NYY,1,4,home_win,home_cover,2.6,1.5556,1.5,-1.5,1.8,2.05
2022-04-22,258639,MIL,PHI,2,4,home_win,home_cover,2.35,1.6452,1.5,-1.5,1.5,2.7
2022-04-22,258640,PIT,CHC,4,2,away_win,away_cover,2.55,1.5714,1.5,-1.5,1.7143,2.2
2022-04-22,258641,CHW,MIN,1,2,home_win,home_cover,2.1,1.7692,-1.5,1.5,2.55,1.5714
2022-04-23,258642,BAL,LAA,5,4,away_win,away_cover,3.3,1.3571,1.5,-1.5,1.8333,2
2022-04-23,258643,COL,DET,0,13,home_win,home_cover,2.2,1.7143,1.5,-1.5,1.625,2.4
2022-04-23,258644,NYM,ARI,2,5,home_win,home_cover,1.6061,2.45,-1.5,1.5,1.9524,1.8696
2022-04-23,258645,LAD,SD,2,3,home_win,home_cover,1.6897,2.25,-1.5,1.5,2.25,1.6897
2022-04-23,258646,KC,SEA,7,13,home_win,home_cover,2.55,1.5714,1.5,-1.5,1.6897,2.25
2022-04-23,258647,SF,WAS,5,2,away_win,away_cover,1.5714,2.55,-1.5,1.5,1.9091,1.9091
2022-04-23,258648,STL,CIN,5,0,away_win,away_cover,1.9524,1.8696,-1.5,1.5,2.55,1.5714
2022-04-23,258649,BOS,TB,2,3,home_win,away_cover,2.4,1.625,1.5,-1.5,1.5882,2.5
2022-04-23,258650,TEX,OAK,3,0,away_win,away_cover,2.3,1.6667,1.5,-1.5,1.5714,2.55
2022-04-23,258651,TOR,HOU,3,2,away_win,home_cover,1.7692,2.1,-1.5,1.5,2.25,1.6897
2022-04-23,258652,MIA,ATL,9,7,away_win,away_cover,2.25,1.6897,1.5,-1.5,1.6667,2.3
2022-04-23,258653,CLE,NYY,4,5,home_win,away_cover,2.7,1.5,1.5,-1.5,1.7692,2.1
2022-04-23,258654,MIL,PHI,5,3,away_win,away_cover,2.25,1.6897,1.5,-1.5,1.6452,2.35
2022-04-23,258655,CHW,MIN,2,9,home_win,home_cover,2.3,1.6667,1.5,-1.5,1.6452,2.35
2022-04-23,258656,PIT,CHC,0,21,home_win,home_cover,2.45,1.6061,1.5,-1.5,1.7692,2.1
2022-04-23,265140,COL,DET,3,2,away_win,away_cover,2.05,1.8,1.5,-1.5,1.5405,2.65
2022-04-24,258657,BAL,LAA,6,7,home_win,away_cover,2.7,1.5,1.5,-1.5,1.9091,1.9091
2022-04-24,258658,COL,DET,6,2,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5882,2.5
2022-04-24,258659,NYM,ARI,6,2,away_win,away_cover,1.5556,2.6,-1.5,1.5,1.9091,1.9091
2022-04-24,258660,LAD,SD,10,2,away_win,away_cover,1.5882,2.5,-1.5,1.5,2.05,1.8
2022-04-24,258661,KC,SEA,4,5,home_win,away_cover,2.7,1.5,1.5,-1.5,1.7692,2.1
2022-04-24,258662,SF,WAS,12,3,away_win,away_cover,1.5405,2.65,-1.5,1.5,1.8,2.05
2022-04-24,258663,STL,CIN,1,4,home_win,home_cover,1.6667,2.3,-1.5,1.5,2.05,1.8
2022-04-24,258664,BOS,TB,2,5,home_win,home_cover,2.6,1.5556,1.5,-1.5,1.6897,2.25
2022-04-24,258665,TEX,OAK,0,2,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.4,1.625
2022-04-24,258666,TOR,HOU,7,8,home_win,away_cover,2.05,1.8,1.5,-1.5,1.5882,2.5
2022-04-24,258667,MIA,ATL,5,4,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5714,2.55
2022-04-24,258668,CLE,NYY,2,10,home_win,home_cover,2.75,1.4762,1.5,-1.5,1.8333,2
2022-04-24,258669,MIL,PHI,1,0,away_win,away_cover,2.2,1.7143,1.5,-1.5,1.6061,2.45
2022-04-24,258670,CHW,MIN,4,6,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.55,1.5714
2022-04-24,258671,PIT,CHC,4,3,away_win,away_cover,2.35,1.6452,1.5,-1.5,1.7143,2.2
2022-04-25,258672,CLE,LAA,0,3,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5405,2.65
2022-04-25,258673,LAD,ARI,4,0,away_win,away_cover,1.5,2.7,-1.5,1.5,1.8,2.05
2022-04-25,258674,NYM,STL,5,2,away_win,away_cover,1.8696,1.9524,1.5,-1.5,1.5405,2.65
2022-04-25,258675,HOU,TEX,2,6,home_win,home_cover,1.7407,2.15,-1.5,1.5,2.2,1.7143
